comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Ca	X/BCC	Ca-X/BCC	1.34340167893	ok	43.3278715926	0.10846171329	3.03834189815	42.1433054788	0.103527284392	2.74720339584
total_original	Ca	X/Diamond	Ca-X/Diamond	1.09537524562	ok	163.18429442	0.0256331297399	3.24824785094	159.932838315	0.0258139832462	2.73140833073
total_original	Ca	X/FCC	Ca-X/FCC	1.15617080684	ok	43.1203146683	0.108575016303	3.44421761258	42.1886379135	0.108450216511	3.26445951636
total_original	Ca	X/SC	Ca-X/SC	1.70593902063	ok	45.8231371958	0.0655307209427	3.3720948016	43.576945391	0.0672238747333	3.19131350455
total_original	Cd	X/BCC	Cd-X/BCC	0.258279505714	ok	23.5089986898	0.227051960851	6.45517643862	23.4172365599	0.22463242949	6.24458030026
total_original	Cd	X/Diamond	Cd-X/Diamond	0.394414578776	ok	75.3525544248	0.0912492937799	6.34097118051	74.8846919881	0.089389231278	6.65451740809
total_original	Cd	X/FCC	Cd-X/FCC	0.282362459238	ok	22.937950992	0.264887587469	5.98243968756	22.8354405373	0.263426031089	6.18067347132
total_original	Cd	X/SC	Cd-X/SC	0.322634757448	ok	27.040641297	0.190989879143	5.88839154919	26.898952783	0.187302480034	6.72703363848
total_original	Ce	X/BCC	Ce-X/BCC		missing_fit						
total_original	Ce	X/Diamond	Ce-X/Diamond		missing_fit						
total_original	Ce	X/FCC	Ce-X/FCC		missing_fit						
total_original	Ce	X/SC	Ce-X/SC		missing_fit						
total_original	Cf	X/BCC	Cf-X/BCC		missing_fit						
total_original	Cf	X/Diamond	Cf-X/Diamond		missing_fit						
total_original	Cf	X/FCC	Cf-X/FCC		missing_fit						
total_original	Cf	X/SC	Cf-X/SC		missing_fit						
total_original	Cl	X/BCC	Cl-X/BCC	0.105258772142	ok	21.4856508821	0.188763965351	5.37862733646	21.4496841767	0.194143342705	5.42683113954
total_original	Cl	X/Diamond	Cl-X/Diamond	0.493527226534	ok	66.9638718153	0.111696295624	5.08340689579	67.4980595334	0.111202207369	5.05428726706
total_original	Cl	X/FCC	Cl-X/FCC	0.204517263589	ok	21.3523256952	0.178972056047	5.36036770365	21.2829275287	0.1891835174	5.43182332356
total_original	Cl	X/SC	Cl-X/SC	0.505474262642	ok	23.2669184926	0.213949364088	5.47550219249	23.4594450721	0.210457669513	5.34884201777
total_original	Cm	X/BCC	Cm-X/BCC		missing_fit						
total_original	Cm	X/Diamond	Cm-X/Diamond		missing_fit						
total_original	Cm	X/FCC	Cm-X/FCC		missing_fit						
total_original	Cm	X/SC	Cm-X/SC		missing_fit						
total_original	Co	X/BCC	Co-X/BCC	0.250967093834	ok	10.5839996433	1.49257871945	4.73955808256	10.542417992	1.49178246802	4.74508002141
total_original	Co	X/Diamond	Co-X/Diamond	0.511973549793	ok	29.9929648157	0.820956130924	4.62332353256	29.7455405556	0.829179769304	4.65629702891
total_original	Co	X/FCC	Co-X/FCC	0.265743084235	ok	10.349647691	1.58705386763	4.75867984984	10.3064662207	1.59044351415	4.75555688009
total_original	Co	X/SC	Co-X/SC	0.278755927486	ok	11.9407665492	1.14965574203	4.64640651521	11.888526041	1.14784829955	4.67826168923
total_original	Cr	X/BCC	Cr-X/BCC	1.36022039768	ok	11.8822182101	1.56512366598	4.2135509628	11.5461795671	1.61297811173	4.29296777631
total_original	Cr	X/Diamond	Cr-X/Diamond	1.04751277426	ok	33.6795267139	0.647704659723	3.99284032785	33.0487270709	0.6369292944	3.92012531605
total_original	Cr	X/FCC	Cr-X/FCC	1.29507795399	ok	12.2003144486	1.43552787507	4.10387425684	11.8833714196	1.48123751282	4.14079406123
total_original	Cr	X/SC	Cr-X/SC	1.25151806639	ok	13.1241183453	1.16535851525	4.15257882581	12.8027216866	1.17914851239	4.23237488996
total_original	Cs	X/BCC	Cs-X/BCC	0.480579164396	ok	117.73018046	0.0124310154171	3.40026598864	116.841654318	0.0121684020413	3.32364912268
total_original	Cs	X/Diamond	Cs-X/Diamond	0.153665317659	ok	378.268810589	0.00435705291764	3.21019695444	377.430663151	0.00424968896837	3.13260199466
total_original	Cs	X/FCC	Cs-X/FCC	0.483752202039	ok	118.244491402	0.0124175443222	3.45177292133	117.340704933	0.0121558623404	3.49982117337
