comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Pb	X/BCC	Pb-X/BCC	0.370638871508	ok	32.145214038	0.253165572997	4.63040488013	31.9623791835	0.242259705823	4.99260925389
pseudopotential_improved	Pb	X/Diamond	Pb-X/Diamond	0.0322482727581	ok	88.0993756859	0.160484271538	4.60552327175	88.075075195	0.157668961516	4.7521858163
pseudopotential_improved	Pb	X/FCC	Pb-X/FCC	0.398088780423	ok	32.2216453323	0.256155492322	5.00349116234	32.0287641936	0.246644490508	4.80050772403
pseudopotential_improved	Pb	X/SC	Pb-X/SC	0.342448799389	ok	34.6562568159	0.228248309307	4.78085545365	34.4779047414	0.219872791034	4.76420167969
pseudopotential_improved	Pd	X/BCC	Pd-X/BCC	0.602627579443	ok	15.5956873704	1.01409608996	5.61564347263	15.4427889471	1.02417676108	5.58973288539
pseudopotential_improved	Pd	X/Diamond	Pd-X/Diamond	0.659572291404	ok	49.54871985	0.406828428562	5.39583273753	49.0116809834	0.412367590733	5.3747336115
pseudopotential_improved	Pd	X/FCC	Pd-X/FCC	0.601807471158	ok	15.477265211	1.03965478458	5.44816976464	15.325786855	1.04814157742	5.44267759445
pseudopotential_improved	Pd	X/SC	Pd-X/SC	0.610662313023	ok	18.0421726172	0.749519672554	5.44383229934	17.8626576053	0.757374266708	5.42478636601
pseudopotential_improved	Pm	X/BCC	Pm-X/BCC		missing_fit						
pseudopotential_improved	Pm	X/Diamond	Pm-X/Diamond		missing_fit						
pseudopotential_improved	Pm	X/FCC	Pm-X/FCC		missing_fit						
pseudopotential_improved	Pm	X/SC	Pm-X/SC		missing_fit						
pseudopotential_improved	Po	X/BCC	Po-X/BCC	0.0886125470338	ok	32.8926546061	0.314603250247	5.10482031496	32.8499894918	0.3119914853	5.02226708103
pseudopotential_improved	Po	X/Diamond	Po-X/Diamond	0.138473586207	ok	105.164722072	0.159208140581	4.57829841431	104.93800408	0.15934747636	4.56063953718
